Entity,Code,Year,gas_reserves
Russia,RUS,1991,3.39106E+13
Russia,RUS,1992,3.47299E+13
Russia,RUS,1993,3.4734E+13
Russia,RUS,1994,3.45094E+13
Russia,RUS,1995,3.37047E+13
Russia,RUS,1996,3.34253E+13
Russia,RUS,1997,3.35674E+13
Russia,RUS,1998,3.3364E+13
Russia,RUS,1999,3.29498E+13
Russia,RUS,2000,3.31557E+13
Russia,RUS,2001,3.33616E+13
Russia,RUS,2002,3.39106E+13
Russia,RUS,2003,3.37733E+13
Russia,RUS,2004,3.36361E+13
Russia,RUS,2005,3.37733E+13
Russia,RUS,2006,3.37733E+13
Russia,RUS,2007,3.39106E+13
Russia,RUS,2008,3.39792E+13
Russia,RUS,2009,3.40478E+13
Russia,RUS,2010,3.41164E+13
Russia,RUS,2011,3.44595E+13
Russia,RUS,2012,3.46401E+13
Russia,RUS,2013,3.4944E+13
Russia,RUS,2014,3.50491E+13
Russia,RUS,2015,3.49574E+13
Russia,RUS,2016,3.48333E+13
Russia,RUS,2017,3.78882E+13
Russia,RUS,2018,3.7641E+13
Russia,RUS,2019,3.75567E+13
Russia,RUS,2020,3.73915E+13
Saudi Arabia,SAU,1980,3.02407E+12
Saudi Arabia,SAU,1981,3.17878E+12
Saudi Arabia,SAU,1982,3.26056E+12
Saudi Arabia,SAU,1983,3.36677E+12
Saudi Arabia,SAU,1984,3.42761E+12
Saudi Arabia,SAU,1985,3.50265E+12
Saudi Arabia,SAU,1986,3.81995E+12
Saudi Arabia,SAU,1987,3.98003E+12
Saudi Arabia,SAU,1988,4.769E+12
Saudi Arabia,SAU,1989,4.95748E+12
Saudi Arabia,SAU,1990,4.96157E+12
Saudi Arabia,SAU,1991,4.95957E+12
Saudi Arabia,SAU,1992,4.98636E+12
Saudi Arabia,SAU,1993,4.98636E+12
Saudi Arabia,SAU,1994,4.997E+12
Saudi Arabia,SAU,1995,5.26728E+12
Saudi Arabia,SAU,1996,5.40864E+12
Saudi Arabia,SAU,1997,5.5879E+12
Saudi Arabia,SAU,1998,5.7646E+12
Saudi Arabia,SAU,1999,5.8387E+12
Saudi Arabia,SAU,2000,5.98595E+12
Saudi Arabia,SAU,2001,6.13278E+12
Saudi Arabia,SAU,2002,6.3137E+12
Saudi Arabia,SAU,2003,6.4163E+12
Saudi Arabia,SAU,2004,6.41915E+12
Saudi Arabia,SAU,2005,6.4809E+12
Saudi Arabia,SAU,2006,6.71935E+12
Saudi Arabia,SAU,2007,6.93922E+12
Saudi Arabia,SAU,2008,7.07497E+12
Saudi Arabia,SAU,2009,7.40316E+12
Saudi Arabia,SAU,2010,7.50538E+12
Saudi Arabia,SAU,2011,7.60223E+12
Saudi Arabia,SAU,2012,7.66141E+12
Saudi Arabia,SAU,2013,7.75825E+12
Saudi Arabia,SAU,2014,7.9089E+12
Saudi Arabia,SAU,2015,8.00574E+12
Saudi Arabia,SAU,2016,8.03533E+12
Saudi Arabia,SAU,2017,5.65104E+12
Saudi Arabia,SAU,2018,5.89276E+12
Saudi Arabia,SAU,2019,5.98455E+12
Saudi Arabia,SAU,2020,6.01912E+12
South America,,1980,2.50686E+12
South America,,1981,2.66425E+12
South America,,1982,2.80406E+12
South America,,1983,2.89764E+12
South America,,1984,2.99523E+12
South America,,1985,3.08977E+12
South America,,1986,4.10448E+12
South America,,1987,4.61193E+12
South America,,1988,4.74337E+12
South America,,1989,4.78136E+12
South America,,1990,5.23804E+12
South America,,1991,5.40422E+12
South America,,1992,5.49754E+12
South America,,1993,5.50453E+12
South America,,1994,5.84396E+12
South America,,1995,5.90654E+12
South America,,1996,5.91115E+12
South America,,1997,6.08429E+12
South America,,1998,6.19049E+12
South America,,1999,6.2333E+12
South America,,2000,6.23896E+12
South America,,2001,6.29365E+12
South America,,2002,6.22425E+12
South America,,2003,6.15525E+12
South America,,2004,6.3179E+12
South America,,2005,6.21485E+12
South America,,2006,6.70596E+12
South America,,2007,6.8672E+12
South America,,2008,7.06037E+12
South America,,2009,7.14518E+12
South America,,2010,7.72091E+12
South America,,2011,7.74602E+12
South America,,2012,7.8807E+12
South America,,2013,7.87808E+12
South America,,2014,7.89175E+12
South America,,2015,7.93507E+12
South America,,2016,7.97734E+12
South America,,2017,7.81049E+12
South America,,2018,7.70254E+12
South America,,2019,7.63879E+12
South America,,2020,7.59789E+12
South and Central America (BP),,1980,2.79643E+12
South and Central America (BP),,1981,2.99575E+12
South and Central America (BP),,1982,3.12971E+12
South and Central America (BP),,1983,3.20672E+12
South and Central America (BP),,1984,3.29845E+12
South and Central America (BP),,1985,3.39884E+12
South and Central America (BP),,1986,4.40575E+12
South and Central America (BP),,1987,4.90735E+12
South and Central America (BP),,1988,5.03002E+12
South and Central America (BP),,1989,5.07971E+12
South and Central America (BP),,1990,5.50324E+12
South and Central America (BP),,1991,5.65577E+12
South and Central America (BP),,1992,5.74422E+12
South and Central America (BP),,1993,5.74828E+12
South and Central America (BP),,1994,6.14134E+12
South and Central America (BP),,1995,6.26534E+12
South and Central America (BP),,1996,6.37428E+12
South and Central America (BP),,1997,6.60689E+12
South and Central America (BP),,1998,6.75404E+12
South and Central America (BP),,1999,6.84072E+12
South and Central America (BP),,2000,6.79959E+12
South and Central America (BP),,2001,6.8728E+12
South and Central America (BP),,2002,6.81607E+12
South and Central America (BP),,2003,6.6915E+12
South and Central America (BP),,2004,6.85317E+12
South and Central America (BP),,2005,6.75013E+12
South and Central America (BP),,2006,7.19248E+12
South and Central America (BP),,2007,7.35379E+12
South and Central America (BP),,2008,7.50118E+12
South and Central America (BP),,2009,7.55874E+12
South and Central America (BP),,2010,8.10717E+12
South and Central America (BP),,2011,8.12475E+12
South and Central America (BP),,2012,8.25427E+12
South and Central America (BP),,2013,8.22782E+12
South and Central America (BP),,2014,8.2202E+12
South and Central America (BP),,2015,8.26254E+12
South and Central America (BP),,2016,8.27897E+12
South and Central America (BP),,2017,8.13023E+12
South and Central America (BP),,2018,7.98593E+12
South and Central America (BP),,2019,7.93856E+12
South and Central America (BP),,2020,7.89748E+12
Syria,SYR,1980,87750000000
Syria,SYR,1981,87750000000
Syria,SYR,1982,1.00425E+11
Syria,SYR,1983,1.014E+11
Syria,SYR,1984,1.014E+11
Syria,SYR,1985,1.209E+11
Syria,SYR,1986,1.3845E+11
Syria,SYR,1987,1.21875E+11
Syria,SYR,1988,1.10175E+11
Syria,SYR,1989,1.53075E+11
Syria,SYR,1990,1.7745E+11
Syria,SYR,1991,1.95E+11
Syria,SYR,1992,1.95E+11
Syria,SYR,1993,2.21325E+11
Syria,SYR,1994,2.29125E+11
Syria,SYR,1995,2.29125E+11
Syria,SYR,1996,2.29125E+11
Syria,SYR,1997,2.3205E+11
Syria,SYR,1998,2.3205E+11
Syria,SYR,1999,2.34975E+11
Syria,SYR,2000,2.34975E+11
Syria,SYR,2001,2.34975E+11
Syria,SYR,2002,2.4375E+11
Syria,SYR,2003,2.8275E+11
Syria,SYR,2004,2.8275E+11
Syria,SYR,2005,2.77875E+11
Syria,SYR,2006,2.73E+11
Syria,SYR,2007,2.68125E+11
Syria,SYR,2008,2.6325E+11
Syria,SYR,2009,2.68612E+11
Syria,SYR,2010,2.68612E+11
Syria,SYR,2011,2.77875E+11
Syria,SYR,2012,2.68612E+11
Syria,SYR,2013,2.77875E+11
Syria,SYR,2014,2.68612E+11
Syria,SYR,2015,2.68612E+11
Syria,SYR,2016,2.68612E+11
Syria,SYR,2017,2.68612E+11
Syria,SYR,2018,2.68612E+11
Syria,SYR,2019,2.68612E+11
Syria,SYR,2020,2.68612E+11
Thailand,THA,1980,2.847E+11
Thailand,THA,1981,3.9195E+11
Thailand,THA,1982,3.4125E+11
Thailand,THA,1983,1.638E+11
Thailand,THA,1984,2.0475E+11
Thailand,THA,1985,2.1255E+11
Thailand,THA,1986,1.989E+11
Thailand,THA,1987,1.794E+11
Thailand,THA,1988,1.90125E+11
Thailand,THA,1989,2.23275E+11
Thailand,THA,1990,2.184E+11
Thailand,THA,1991,2.3985E+11
Thailand,THA,1992,2.25225E+11
Thailand,THA,1993,1.76475E+11
Thailand,THA,1994,1.70625E+11
Thailand,THA,1995,1.716E+11
Thailand,THA,1996,1.911E+11
Thailand,THA,1997,1.99875E+11
Thailand,THA,1998,4.095E+11
Thailand,THA,1999,3.36375E+11
Thailand,THA,2000,3.51E+11
Thailand,THA,2001,3.6855E+11
Thailand,THA,2002,4.29975E+11
Thailand,THA,2003,4.0755E+11
Thailand,THA,2004,3.4515E+11
Thailand,THA,2005,2.964E+11
Thailand,THA,2006,3.22725E+11
Thailand,THA,2007,3.2824E+11
Thailand,THA,2008,3.51685E+11
Thailand,THA,2009,3.23257E+11
Thailand,THA,2010,3.10069E+11
Thailand,THA,2011,2.94859E+11
Thailand,THA,2012,2.64905E+11
Thailand,THA,2013,2.46613E+11
Thailand,THA,2014,2.2718E+11
Thailand,THA,2015,2.14064E+11
Thailand,THA,2016,2.00169E+11
Thailand,THA,2017,1.87862E+11
Thailand,THA,2018,1.7754E+11
Thailand,THA,2019,1.43084E+11
Thailand,THA,2020,1.43084E+11
Trinidad and Tobago,TTO,1980,2.89575E+11
Trinidad and Tobago,TTO,1981,3.315E+11
Trinidad and Tobago,TTO,1982,3.2565E+11
Trinidad and Tobago,TTO,1983,3.09075E+11
Trinidad and Tobago,TTO,1984,3.03225E+11
Trinidad and Tobago,TTO,1985,3.09075E+11
Trinidad and Tobago,TTO,1986,3.01275E+11
Trinidad and Tobago,TTO,1987,2.95425E+11
Trinidad and Tobago,TTO,1988,2.8665E+11
Trinidad and Tobago,TTO,1989,2.7885E+11
Trinidad and Tobago,TTO,1990,2.457E+11
Trinidad and Tobago,TTO,1991,2.3205E+11
Trinidad and Tobago,TTO,1992,2.27175E+11
Trinidad and Tobago,TTO,1993,2.2425E+11
Trinidad and Tobago,TTO,1994,2.7885E+11
Trinidad and Tobago,TTO,1995,3.40275E+11
Trinidad and Tobago,TTO,1996,4.446E+11
Trinidad and Tobago,TTO,1997,5.04075E+11
Trinidad and Tobago,TTO,1998,5.46E+11
Trinidad and Tobago,TTO,1999,5.89875E+11
Trinidad and Tobago,TTO,2000,5.43075E+11
Trinidad and Tobago,TTO,2001,5.616E+11
Trinidad and Tobago,TTO,2002,5.74275E+11
Trinidad and Tobago,TTO,2003,5.187E+11
Trinidad and Tobago,TTO,2004,5.187E+11
Trinidad and Tobago,TTO,2005,5.1675E+11
Trinidad and Tobago,TTO,2006,4.68E+11
Trinidad and Tobago,TTO,2007,4.68066E+11
Trinidad and Tobago,TTO,2008,4.23261E+11
Trinidad and Tobago,TTO,2009,3.9699E+11
Trinidad and Tobago,TTO,2010,3.70663E+11
Trinidad and Tobago,TTO,2011,3.65073E+11
Trinidad and Tobago,TTO,2012,3.60915E+11
Trinidad and Tobago,TTO,2013,3.37067E+11
Trinidad and Tobago,TTO,2014,3.16771E+11
Trinidad and Tobago,TTO,2015,3.16771E+11
Trinidad and Tobago,TTO,2016,2.91904E+11
Trinidad and Tobago,TTO,2017,3.09529E+11
Trinidad and Tobago,TTO,2018,2.73178E+11
Trinidad and Tobago,TTO,2019,2.89564E+11
Trinidad and Tobago,TTO,2020,2.89866E+11
Turkmenistan,TKM,1997,1.75793E+12
Turkmenistan,TKM,1998,1.81545E+12
Turkmenistan,TKM,1999,1.81545E+12
Turkmenistan,TKM,2000,1.81545E+12
Turkmenistan,TKM,2001,1.81545E+12
Turkmenistan,TKM,2002,1.81545E+12
Turkmenistan,TKM,2003,1.81545E+12
Turkmenistan,TKM,2004,1.81545E+12
Turkmenistan,TKM,2005,1.81545E+12
Turkmenistan,TKM,2006,1.81545E+12
Turkmenistan,TKM,2007,5.71253E+12
Turkmenistan,TKM,2008,5.71253E+12
Turkmenistan,TKM,2009,7.91018E+12
Turkmenistan,TKM,2010,1.36013E+13
Turkmenistan,TKM,2011,1.36013E+13
Turkmenistan,TKM,2012,1.36013E+13
Turkmenistan,TKM,2013,1.36013E+13
Turkmenistan,TKM,2014,1.36013E+13
Turkmenistan,TKM,2015,1.36013E+13
Turkmenistan,TKM,2016,1.36013E+13
Turkmenistan,TKM,2017,1.36013E+13
Turkmenistan,TKM,2018,1.36013E+13
Turkmenistan,TKM,2019,1.36013E+13
Turkmenistan,TKM,2020,1.36013E+13
USSR,OWID_USS,1980,2.04693E+13
USSR,OWID_USS,1981,2.17486E+13
USSR,OWID_USS,1982,2.23883E+13
USSR,OWID_USS,1983,2.3028E+13
USSR,OWID_USS,1984,2.39875E+13
USSR,OWID_USS,1985,2.55866E+13
USSR,OWID_USS,1986,2.62263E+13
USSR,OWID_USS,1987,2.66741E+13
USSR,OWID_USS,1988,2.71858E+13
USSR,OWID_USS,1989,3.32626E+13
USSR,OWID_USS,1990,3.4881E+13
USSR,OWID_USS,1991,2.41504E+12
USSR,OWID_USS,1992,2.39094E+12
USSR,OWID_USS,1993,3.41042E+12
USSR,OWID_USS,1994,3.85133E+12
USSR,OWID_USS,1995,4.12997E+12
USSR,OWID_USS,1996,3.93934E+12
Ukraine,UKR,1997,7.42596E+11
Ukraine,UKR,1998,7.95639E+11
Ukraine,UKR,1999,7.88566E+11
Ukraine,UKR,2000,7.8503E+11
Ukraine,UKR,2001,7.8503E+11
Ukraine,UKR,2002,7.8503E+11
Ukraine,UKR,2003,7.81494E+11
Ukraine,UKR,2004,7.8503E+11
Ukraine,UKR,2005,7.77958E+11
Ukraine,UKR,2006,7.76529E+11
Ukraine,UKR,2007,7.76529E+11
Ukraine,UKR,2008,7.61451E+11
Ukraine,UKR,2009,7.46373E+11
Ukraine,UKR,2010,7.30198E+11
Ukraine,UKR,2011,7.29083E+11
Ukraine,UKR,2012,1.16502E+12
Ukraine,UKR,2013,1.13724E+12
Ukraine,UKR,2014,1.13823E+12
Ukraine,UKR,2015,1.06959E+12
Ukraine,UKR,2016,1.05014E+12
Ukraine,UKR,2017,1.03169E+12
Ukraine,UKR,2018,1.09121E+12
Ukraine,UKR,2019,1.09121E+12
Ukraine,UKR,2020,1.09121E+12
United Arab Emirates,ARE,1980,2.31075E+12
United Arab Emirates,ARE,1981,2.46578E+12
United Arab Emirates,ARE,1982,2.89868E+12
United Arab Emirates,ARE,1983,2.97278E+12
United Arab Emirates,ARE,1984,3.0303E+12
United Arab Emirates,ARE,1985,3.0693E+12
United Arab Emirates,ARE,1986,5.27885E+12
United Arab Emirates,ARE,1987,5.5419E+12
United Arab Emirates,ARE,1988,5.52143E+12
United Arab Emirates,ARE,1989,5.50875E+12
United Arab Emirates,ARE,1990,5.48243E+12
United Arab Emirates,ARE,1991,5.64818E+12
United Arab Emirates,ARE,1992,5.65013E+12
United Arab Emirates,ARE,1993,5.65013E+12
United Arab Emirates,ARE,1994,6.60758E+12
United Arab Emirates,ARE,1995,5.71253E+12
United Arab Emirates,ARE,1996,5.6394E+12
United Arab Emirates,ARE,1997,5.91143E+12
United Arab Emirates,ARE,1998,5.8461E+12
United Arab Emirates,ARE,1999,5.84513E+12
United Arab Emirates,ARE,2000,5.84415E+12
United Arab Emirates,ARE,2001,5.90655E+12
United Arab Emirates,ARE,2002,5.90265E+12
United Arab Emirates,ARE,2003,5.89583E+12
United Arab Emirates,ARE,2004,5.90168E+12
United Arab Emirates,ARE,2005,5.9085E+12
United Arab Emirates,ARE,2006,5.88998E+12
United Arab Emirates,ARE,2007,5.92313E+12
United Arab Emirates,ARE,2008,5.93775E+12
United Arab Emirates,ARE,2009,5.93873E+12
United Arab Emirates,ARE,2010,5.93873E+12
United Arab Emirates,ARE,2011,5.93873E+12
United Arab Emirates,ARE,2012,5.93873E+12
United Arab Emirates,ARE,2013,5.93873E+12
United Arab Emirates,ARE,2014,5.93873E+12
United Arab Emirates,ARE,2015,5.93873E+12
United Arab Emirates,ARE,2016,5.93873E+12
United Arab Emirates,ARE,2017,5.93873E+12
United Arab Emirates,ARE,2018,5.93873E+12
United Arab Emirates,ARE,2019,5.93873E+12
United Arab Emirates,ARE,2020,5.93873E+12
United Kingdom,GBR,1980,7.20525E+11
United Kingdom,GBR,1981,6.474E+11
United Kingdom,GBR,1982,6.17175E+11
United Kingdom,GBR,1983,6.942E+11
United Kingdom,GBR,1984,7.06875E+11
United Kingdom,GBR,1985,6.318E+11
United Kingdom,GBR,1986,6.1815E+11
United Kingdom,GBR,1987,6.279E+11
United Kingdom,GBR,1988,5.7525E+11
United Kingdom,GBR,1989,5.46E+11
United Kingdom,GBR,1990,5.31375E+11
United Kingdom,GBR,1991,5.265E+11
United Kingdom,GBR,1992,5.9475E+11
United Kingdom,GBR,1993,6.1425E+11
United Kingdom,GBR,1994,6.435E+11
United Kingdom,GBR,1995,6.825E+11
United Kingdom,GBR,1996,7.41E+11
United Kingdom,GBR,1997,7.45875E+11
United Kingdom,GBR,1998,7.36125E+11
United Kingdom,GBR,1999,7.562E+11
United Kingdom,GBR,2000,7.31325E+11
United Kingdom,GBR,2001,6.51725E+11
United Kingdom,GBR,2002,6.2685E+11
United Kingdom,GBR,2003,5.8705E+11
United Kingdom,GBR,2004,5.28345E+11
United Kingdom,GBR,2005,4.78595E+11
United Kingdom,GBR,2006,4.0994E+11
United Kingdom,GBR,2007,3.41285E+11
United Kingdom,GBR,2008,2.9054E+11
United Kingdom,GBR,2009,2.5472E+11
United Kingdom,GBR,2010,2.51327E+11
United Kingdom,GBR,2011,2.448E+11
United Kingdom,GBR,2012,2.4278E+11
United Kingdom,GBR,2013,2.39795E+11
United Kingdom,GBR,2014,2.0497E+11
United Kingdom,GBR,2015,2.05965E+11
United Kingdom,GBR,2016,1.83958E+11
United Kingdom,GBR,2017,1.86979E+11
United Kingdom,GBR,2018,1.86979E+11
United Kingdom,GBR,2019,1.86979E+11
United Kingdom,GBR,2020,1.86979E+11
United States,USA,1980,5.39613E+12
United States,USA,1981,5.46958E+12
United States,USA,1982,5.46367E+12
United States,USA,1983,5.42937E+12
United States,USA,1984,5.35389E+12
United States,USA,1985,5.24289E+12
United States,USA,1986,5.19455E+12
United States,USA,1987,5.07592E+12
United States,USA,1988,4.5557E+12
United States,USA,1989,4.53108E+12
United States,USA,1990,4.59154E+12
United States,USA,1991,4.52962E+12
United States,USA,1992,4.47412E+12
United States,USA,1993,4.40362E+12
United States,USA,1994,4.44218E+12
United States,USA,1995,4.47767E+12
United States,USA,1996,4.51367E+12
United States,USA,1997,4.53398E+12
United States,USA,1998,4.44771E+12
United States,USA,1999,4.53894E+12
United States,USA,2000,4.81065E+12
United States,USA,2001,4.97422E+12
United States,USA,2002,5.06874E+12
United States,USA,2003,5.12562E+12
United States,USA,2004,5.21968E+12
United States,USA,2005,5.54157E+12
United States,USA,2006,5.72323E+12
United States,USA,2007,6.44556E+12
United States,USA,2008,6.63345E+12
United States,USA,2009,7.38864E+12
United States,USA,2010,8.25942E+12
United States,USA,2011,9.05769E+12
United States,USA,2012,8.3519E+12
United States,USA,2013,9.17148E+12
United States,USA,2014,9.99681E+12
United States,USA,2015,8.3436E+12
United States,USA,2016,8.73686E+12
United States,USA,2017,1.18881E+13
United States,USA,2018,1.2874E+13
United States,USA,2019,1.26187E+13
United States,USA,2020,1.26187E+13
Upper-middle-income countries,,1980,2.63101E+13
Upper-middle-income countries,,1981,2.80263E+13
Upper-middle-income countries,,1982,2.88528E+13
Upper-middle-income countries,,1983,2.93146E+13
Upper-middle-income countries,,1984,3.03232E+13
Upper-middle-income countries,,1985,3.1997E+13
Upper-middle-income countries,,1986,3.26739E+13
Upper-middle-income countries,,1987,3.35233E+13
Upper-middle-income countries,,1988,3.58083E+13
Upper-middle-income countries,,1989,4.27103E+13
Upper-middle-income countries,,1990,4.4505E+13
Upper-middle-income countries,,1991,4.37151E+13
Upper-middle-income countries,,1992,4.49554E+13
Upper-middle-income countries,,1993,4.5207E+13
Upper-middle-income countries,,1994,4.50437E+13
Upper-middle-income countries,,1995,4.43347E+13
Upper-middle-income countries,,1996,4.347E+13
Upper-middle-income countries,,1997,4.77273E+13
Upper-middle-income countries,,1998,4.70966E+13
Upper-middle-income countries,,1999,4.70265E+13
Upper-middle-income countries,,2000,4.70204E+13
Upper-middle-income countries,,2001,4.72533E+13
Upper-middle-income countries,,2002,4.75874E+13
Upper-middle-income countries,,2003,4.73691E+13
Upper-middle-income countries,,2004,4.73401E+13
Upper-middle-income countries,,2005,4.74159E+13
Upper-middle-income countries,,2006,4.7562E+13
Upper-middle-income countries,,2007,5.22737E+13
Upper-middle-income countries,,2008,5.28011E+13
Upper-middle-income countries,,2009,5.50887E+13
Upper-middle-income countries,,2010,6.0686E+13
Upper-middle-income countries,,2011,6.12974E+13
Upper-middle-income countries,,2012,6.16981E+13
Upper-middle-income countries,,2013,6.11354E+13
Upper-middle-income countries,,2014,6.2811E+13
Upper-middle-income countries,,2015,6.35446E+13
Upper-middle-income countries,,2016,6.52525E+13
Upper-middle-income countries,,2017,6.86764E+13
Upper-middle-income countries,,2018,6.94127E+13
Upper-middle-income countries,,2019,7.17064E+13
Upper-middle-income countries,,2020,7.15003E+13
Uzbekistan,UZB,1997,8.6385E+11
Uzbekistan,UZB,1998,8.6385E+11
Uzbekistan,UZB,1999,9.13575E+11
Uzbekistan,UZB,2000,9.13575E+11
Uzbekistan,UZB,2001,9.13575E+11
Uzbekistan,UZB,2002,9.1845E+11
Uzbekistan,UZB,2003,9.1845E+11
Uzbekistan,UZB,2004,9.13575E+11
Uzbekistan,UZB,2005,9.243E+11
Uzbekistan,UZB,2006,9.243E+11
Uzbekistan,UZB,2007,9.1845E+11
Uzbekistan,UZB,2008,8.853E+11
Uzbekistan,UZB,2009,8.736E+11
Uzbekistan,UZB,2010,8.736E+11
Uzbekistan,UZB,2011,8.736E+11
Uzbekistan,UZB,2012,8.45325E+11
Uzbekistan,UZB,2013,8.45325E+11
Uzbekistan,UZB,2014,8.45325E+11
Uzbekistan,UZB,2015,8.45325E+11
Uzbekistan,UZB,2016,8.45325E+11
Uzbekistan,UZB,2017,8.45325E+11
Uzbekistan,UZB,2018,8.45325E+11
Uzbekistan,UZB,2019,8.45325E+11
Uzbekistan,UZB,2020,8.45325E+11
Venezuela,VEN,1980,1.40128E+12
Venezuela,VEN,1981,1.51526E+12
Venezuela,VEN,1982,1.63305E+12
Venezuela,VEN,1983,1.73419E+12
Venezuela,VEN,1984,1.84959E+12
Venezuela,VEN,1985,1.92563E+12
Venezuela,VEN,1986,2.91042E+12
Venezuela,VEN,1987,3.15018E+12
Venezuela,VEN,1988,3.17016E+12
Venezuela,VEN,1989,3.3219E+12
Venezuela,VEN,1990,3.80619E+12
Venezuela,VEN,1991,3.9758E+12
Venezuela,VEN,1992,4.09923E+12
Venezuela,VEN,1993,4.09923E+12
Venezuela,VEN,1994,4.40121E+12
Venezuela,VEN,1995,4.51182E+12
Venezuela,VEN,1996,4.49717E+12
Venezuela,VEN,1997,4.57409E+12
Venezuela,VEN,1998,4.60369E+12
Venezuela,VEN,1999,4.60918E+12
Venezuela,VEN,2000,4.60918E+12
Venezuela,VEN,2001,4.6398E+12
Venezuela,VEN,2002,4.64091E+12
Venezuela,VEN,2003,4.68309E+12
Venezuela,VEN,2004,4.76124E+12
Venezuela,VEN,2005,4.78592E+12
Venezuela,VEN,2006,5.22549E+12
Venezuela,VEN,2007,5.37231E+12
Venezuela,VEN,2008,5.53138E+12
Venezuela,VEN,2009,5.62241E+12
Venezuela,VEN,2010,6.1322E+12
Venezuela,VEN,2011,6.13654E+12
Venezuela,VEN,2012,6.17334E+12
Venezuela,VEN,2013,6.19484E+12
Venezuela,VEN,2014,6.23504E+12
Venezuela,VEN,2015,6.32874E+12
Venezuela,VEN,2016,6.37114E+12
Venezuela,VEN,2017,6.33641E+12
Venezuela,VEN,2018,6.29657E+12
Venezuela,VEN,2019,6.26017E+12
Venezuela,VEN,2020,6.26017E+12
Vietnam,VNM,1980,0
Vietnam,VNM,1981,0
Vietnam,VNM,1982,0
Vietnam,VNM,1983,0
Vietnam,VNM,1984,0
Vietnam,VNM,1985,0
Vietnam,VNM,1986,0
Vietnam,VNM,1987,0
Vietnam,VNM,1988,0
Vietnam,VNM,1989,0
Vietnam,VNM,1990,14625000000
Vietnam,VNM,1991,14625000000
Vietnam,VNM,1992,1.0335E+11
Vietnam,VNM,1993,1.0335E+11
Vietnam,VNM,1994,1.3065E+11
Vietnam,VNM,1995,1.43325E+11
Vietnam,VNM,1996,1.66725E+11
Vietnam,VNM,1997,1.6575E+11
Vietnam,VNM,1998,1.6575E+11
Vietnam,VNM,1999,1.6575E+11
Vietnam,VNM,2000,1.6575E+11
Vietnam,VNM,2001,1.88175E+11
Vietnam,VNM,2002,2.2425E+11
Vietnam,VNM,2003,2.145E+11
Vietnam,VNM,2004,2.145E+11
Vietnam,VNM,2005,2.145E+11
Vietnam,VNM,2006,2.145E+11
Vietnam,VNM,2007,4.99745E+11
Vietnam,VNM,2008,5.83036E+11
Vietnam,VNM,2009,7.13921E+11
Vietnam,VNM,2010,6.45929E+11
Vietnam,VNM,2011,6.45929E+11
Vietnam,VNM,2012,6.45929E+11
Vietnam,VNM,2013,6.45929E+11
Vietnam,VNM,2014,6.45929E+11
Vietnam,VNM,2015,6.45929E+11
Vietnam,VNM,2016,6.45929E+11
Vietnam,VNM,2017,6.45929E+11
Vietnam,VNM,2018,6.45929E+11
Vietnam,VNM,2019,6.45929E+11
Vietnam,VNM,2020,6.45929E+11
World,OWID_WRL,1980,7.08891E+13
World,OWID_WRL,1981,7.34682E+13
World,OWID_WRL,1982,7.58054E+13
World,OWID_WRL,1983,7.73944E+13
World,OWID_WRL,1984,8.0212E+13
World,OWID_WRL,1985,8.24056E+13
World,OWID_WRL,1986,8.83279E+13
World,OWID_WRL,1987,9.08363E+13
World,OWID_WRL,1988,9.47525E+13
World,OWID_WRL,1989,1.05464E+14
World,OWID_WRL,1990,1.08363E+14
World,OWID_WRL,1991,1.1415E+14
World,OWID_WRL,1992,1.16846E+14
World,OWID_WRL,1993,1.1802E+14
World,OWID_WRL,1994,1.18824E+14
World,OWID_WRL,1995,1.19088E+14
World,OWID_WRL,1996,1.22339E+14
World,OWID_WRL,1997,1.25039E+14
World,OWID_WRL,1998,1.28522E+14
World,OWID_WRL,1999,1.319E+14
World,OWID_WRL,2000,1.38023E+14
World,OWID_WRL,2001,1.52482E+14
World,OWID_WRL,2002,1.539E+14
World,OWID_WRL,2003,1.54581E+14
World,OWID_WRL,2004,1.5502E+14
World,OWID_WRL,2005,1.53393E+14
World,OWID_WRL,2006,1.55285E+14
World,OWID_WRL,2007,1.62672E+14
World,OWID_WRL,2008,1.65962E+14
World,OWID_WRL,2009,1.68976E+14
World,OWID_WRL,2010,1.79941E+14
World,OWID_WRL,2011,1.81919E+14
World,OWID_WRL,2012,1.80795E+14
World,OWID_WRL,2013,1.81299E+14
World,OWID_WRL,2014,1.83162E+14
World,OWID_WRL,2015,1.81193E+14
World,OWID_WRL,2016,1.83536E+14
World,OWID_WRL,2017,1.87828E+14
World,OWID_WRL,2018,1.89053E+14
World,OWID_WRL,2019,1.90267E+14
World,OWID_WRL,2020,1.88074E+14
Yemen,YEM,1980,0
Yemen,YEM,1981,0
Yemen,YEM,1982,0
Yemen,YEM,1983,0
Yemen,YEM,1984,0
Yemen,YEM,1985,0
Yemen,YEM,1986,16575000000
Yemen,YEM,1987,1.10175E+11
Yemen,YEM,1988,1.521E+11
Yemen,YEM,1989,1.9305E+11
Yemen,YEM,1990,2.38875E+11
Yemen,YEM,1991,3.24684E+11
Yemen,YEM,1992,3.24684E+11
Yemen,YEM,1993,3.24684E+11
Yemen,YEM,1994,3.24684E+11
Yemen,YEM,1995,3.24684E+11
Yemen,YEM,1996,3.24684E+11
Yemen,YEM,1997,3.24684E+11
Yemen,YEM,1998,3.24684E+11
Yemen,YEM,1999,3.24684E+11
