Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Latin America & Caribbean (excluding high income),LAC,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latin America & Caribbean (excluding high income),LAC,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,10.3582398319133,10.5895234882022,10.5189416717347,10.1664297534773,8.75922339379223,8.84414507316775,9.78239150437544,9.60227850929876,9.58847998224505,9.50707995429907,10.0404233435012,10.3034674044218,10.3282670012124,10.547421221037,10.6413789048817,11.0964871799896,10.8620574894252,10.3078375898554,10.7070546617015,10.7403858662284,10.2053844738552,10.6314406944157,10.8672875236009,9.94673774688633,10.1260551613199,10.1246707517423,10.2538126347342,10.8510133079116,10.8607193113316,12.1804195915764,13.0358506293374,11.6104441034724,11.132648594464,12.9866666043539,13.4568365976517,15.7125097782877,15.1176920765758,14.8395530291508,15.1071402834555,14.5970565266569,14.015140977498,14.1192011961808,14.2030870153982,14.3945713529759,14.0597187439086,14.4037166572927,14.5648852735737,14.8556734521992,15.1817603590498,16.4919942874004,16.1048304360957,16.0139223279489,15.9589785202757,16.2377520307425,16.3733804230581,16.6749153095565,16.8461297884904,16.764565889357,16.2542069457007,16.3225287832748,17.3360942349584,16.2073102241489
Latin America & Caribbean (excluding high income),LAC,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,..,8.28127974907605,4.53503080967469,7.87094463225597,1.24211047990117,3.10309670718414,5.34767644334147,7.84135270009598,6.67823280312226,7.02905654770925,7.35930711308923,9.23752535037434,8.54737253717168,10.347828129781,3.31784073089966,13.1215260812561,7.13606756045057,-1.66832863086857,5.83404285406961,7.49836568409965,3.89113580112826,2.3483706439648,5.51511022835858,-3.42764808086233,-2.74126119750922,13.1869547025031,10.9064601948804,11.3431614239333,-1.10212584880283,10.8799980820548,-8.39300679478725,1.96631973516041,2.70906239132536,2.27486177241471,1.50220018442953,0.942952515682265,0.338107764773639,3.21579852889286,2.67484817296646,2.85330387272931,1.05441354622695,0.763616058927099,1.67593784348605,1.3586381143827,2.89934418503313,3.65695246854183,3.81585164320393,4.42746792616045,3.08288262546053,3.77316752957691,3.80452555873603,2.98989537135981,2.95572737084946,2.62395006939803,1.99895839989972,1.39435161599764,0.863731351271781,0.759331056808151,1.45527383696189,-0.66031051868336,-2.32864698954418,3.70439721840405
Latin America & the Caribbean (IDA & IBRD countries),TLA,General government final consumption expenditure (constant 2015 US$),NE.CON.GOVT.KD,96780899609.5808,104074851426.303,108933207845.678,116829740738.858,118516099851.893,122755075686.014,129861481407.147,139439038404.634,148528021975.915,158854046763.607,170493251980.404,186764233333.84,202832894504.237,223098852004.024,231689390597.758,258572927198.309,276058796699.98,271109694220.149,286933948223.632,309529400101.088,320541674780.911,325016642637.754,341485703525.459,328497614409.058,318050498396.38,360166096340.969,400400099727.788,446306568569.911,440364046060.789,488771434841.102,447880882719.291,459761425399.57,473853229077.195,485612032195.103,493456187948.539,498995375999.234,500821724452.544,517142775443.291,531030192367.406,545585141369.512,551210238546.042,555456400860.327,564624238451.547,571029056085.723,586818025220.318,607043980265.778,629682453037.243,656551044887.254,676308162092.649,703821673864.524,731166063500.475,754300714255.32,777710944865.835,798827437248.694,816377952732.812,829710043113.47,840122706652.907,847928790869.554,861313557992.515,855097039386.157,838432330731.48,869388271580.066
Latin America & the Caribbean (IDA & IBRD countries),TLA,General government final consumption expenditure (constant LCU),NE.CON.GOVT.KN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,7886310327.11288,8278363792.77126,9144883825.68519,9042928813.773,8779104104.12209,9586226036.44866,11521429838.3823,11567650052.4479,12372565991.9036,13804108864.4096,15889776160.3538,18408941317.1103,20622057134.7806,27729678077.6266,36976989017.0806,40069329794.9339,43525578459.1018,45918927199.7776,53151784857.2984,63403038779.8861,74782807986.2194,90768827975.6671,85445489034.1419,67046076773.6257,64230859533.0151,64105398315.4073,64973539174.6816,71321705505.368,79870783633.1427,98321717969.8275,126803586136.216,123388938600.971,130133161795.064,177329831780.677,217456414888.909,273896066592.699,288205360187.081,317036807833.892,324296490937.842,279321581593.281,297433547349.73,293033686561.226,259102004450.06,266161998921.785,298880470085.113,371644040818.193,442016396076.797,534375554101.2,634818736631.1,650154956242.986,790353638936.895,902564701404.066,909421523621.419,948426261137.619,982418866941.781,829710043113.47,817530183011.143,910957567618.58,862672325351.025,849892940445.77,748186349370.122,804583495852.884
Latin America & the Caribbean (IDA & IBRD countries),TLA,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,9.92051553474704,9.83878890802414,9.9278112294481,9.65131611314818,8.45033490518516,8.5938312261035,9.38188955482467,9.25695863450185,9.23666789474289,9.22858469258875,9.74741809247873,10.15594920368,10.129252655686,10.1514697871601,10.3493551987006,10.7278611477107,10.6112583975537,10.1741188178149,10.4206418198004,10.4432269597111,10.0710152287236,10.6574932737207,10.8860781294974,9.85137043012974,9.49318104109438,9.53246091168388,9.70688228891497,10.1225952080061,10.1285346509374,11.3805356661658,12.2137589878615,10.9963605816829,10.5730264888388,12.3531993668914,12.8878442166616,14.9350469881519,14.4550000968695,14.4947428263216,14.7390590499864,14.1845543079366,13.6550913986523,13.8201327004899,13.7301551705136,13.8461459296851,13.4308550441774,13.7183947685618,13.8745952060641,14.1629283435049,14.4013515416534,15.7458133997722,15.3219817479721,15.3374479862964,15.2986565860842,15.5703586570275,15.8172597572095,16.1302542963442,16.3011466868385,16.2893247037459,15.7961287310643,15.8343003511191,16.6468739800266,15.5231280478149
Latin America & the Caribbean (IDA & IBRD countries),TLA,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,..,7.53656129065419,4.66813678116533,7.24896755484026,1.44343306967104,3.57670885172377,5.78909318528727,7.37521002664334,6.51824888874044,6.95224015665299,7.32698061769722,9.5434752780162,8.60371436412831,9.99145505926001,3.85055257638824,11.6032661362663,6.7624517737158,-1.79277115563517,5.83684550602356,7.87479209669711,3.5577475600787,1.39606429020573,5.06714387117097,-3.80340640393253,-3.18027150104919,13.2417959276709,11.1709580095316,11.4651492028432,-1.33148891986147,10.9925842523553,-8.36598647281912,2.65261214279704,3.06502522811213,2.48152854013645,1.61531330226261,1.12252884571653,0.366005085648951,3.2588544373924,2.68541253664631,2.74088916436517,1.03102096263299,0.770334441806568,1.65050534605788,1.13435045787986,2.76500275534582,3.44671672923911,3.72929697145727,4.26700660315559,3.00922789770092,4.0681915898726,3.88513037483055,3.16407611207879,3.10356733966857,2.71521090480498,2.19703463673761,1.63307820060916,1.2549761963063,0.929160008988077,1.57852490292667,-0.721748606958769,-1.94886754217274,3.69212155995689
Least developed countries: UN classification,LDC,General government final consumption expenditure (constant 2015 US$),NE.CON.GOVT.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,53038401120.4743,56962075723.2459,60007288927.271,64648361860.3488,69577096144.5098,74454120619.0324,80663211426.4134,82868135986.2355,87647482458.917,104488458689.486,101931195026.939,112673514189.274,113471056124.208,115382324879.302,116707516567.707,120900425955.833,123243981735.358,126052156252.834,125390150401.927,129809904975.938
Least developed countries: UN classification,LDC,General government final consumption expenditure (constant LCU),NE.CON.GOVT.KN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Least developed countries: UN classification,LDC,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21955047738.5459,24355914782.9733,28400685191.12,31370751466.6491,37762948626.2899,44148199466.269,55138030610.4278,66560542864.8704,67169001467.0239,73217054972.9758,90646466276.5809,97336873196.8013,114820774507.385,121477306303.822,115382324879.302,117434884180.963,127579348174.262,114737776273.653,120192061205.905,122596790874.699,128859374342.854
Least developed countries: UN classification,LDC,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Least developed countries: UN classification,LDC,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.3483193954819,10.58250313155,10.9964186743039,10.5051410940177,10.6958657891665,10.7832514813116,11.2200117515079,11.0988470487459,11.129072326105,10.6788572637544,11.380650963117,11.6315761565344,12.586874854517,12.3833906704788,12.1557653631198,11.7845592909752,11.4510266067619,10.4445949300283,10.4239167938501,10.4197886838673,10.0600057448782
Least developed countries: UN classification,LDC,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.3977995563236,5.34603622736736,7.73418199029585,7.62391210284315,7.00952575599474,8.33948578769959,2.73349463879661,5.76741158202874,19.2144437673531,-2.44741256079431,10.5387944872968,0.707834437109796,1.68436676309993,1.14852226265198,3.59266438995256,1.93841813293683,2.27854900331444,-0.525184075058405,3.52480203576107
Low & middle income,LMY,General government final consumption expenditure (constant 2015 US$),NE.CON.GOVT.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4032436463671.85,..,..,..,..,..,..
Low & middle income,LMY,General government final consumption expenditure (constant LCU),NE.CON.GOVT.KN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low & middle income,LMY,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,37313394259.1004,37331353645.9327,37542912131.9856,41425210724.3807,44533039241.1734,49672876125.8093,54204792506.3074,53396746033.3108,57570824783.9612,65160042410.8639,72631297863.9131,83476856804.7902,94452113683.7083,117515901122.994,151266264025.243,177129317991.419,193568274394.427,212056957913.319,238252655313.939,279854428314.411,322454956523.692,353394540094.604,363711038314.183,355864941139.262,365165221151.088,382282219425.529,407970430723.718,415418581873.219,432278458861.72,470143222666.793,529192565754.701,481002373479.707,480404451480.562,559053732133.881,600455822729.125,699251462272.684,747545426740.395,807823650831.174,791966004974.943,761718098206.77,818180166105.313,838355592489.072,856706405882.022,953329860267.153,1112821402309.79,1324837354092.01,1577100692348.89,1967739774812.33,2390960485121.57,2486715300215.99,2944318146588.61,3543921921478.42,3824734718483.6,4094272875131.17,4205602338205.54,4032436463671.85,4084353218215.32,4469944960009.74,4726861516632.12,4880484281391,4937358691968.37,5399066536096.11
Low & middle income,LMY,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low & middle income,LMY,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,10.9585779160045,11.3968564819271,11.1673639610261,11.3950975640928,10.9368256109458,11.0319917977466,11.6085755460929,11.1596444689136,11.3965513386863,11.5353310894465,11.724458849474,12.5163311852337,12.6569500635669,12.3662249741751,12.5329855277412,13.257129864428,13.4948096517776,13.1559138921902,13.6256185690716,13.4914631562568,13.2017170101795,12.88399095791,13.4519031935232,13.6202335252416,13.8247209736669,13.9206329229551,14.3127151229861,14.1079910974036,13.8112725138645,14.447314783679,14.1083764687885,13.2525065704779,12.815991558831,13.9720578883164,13.6803422876064,14.1247682244487,13.7730618296668,14.0595722094147,14.2390019668871,13.9841045377296,13.7429057094972,13.9564998645254,13.9107540685206,13.7411048592674,13.5148005849163,13.5153174254628,13.5588118523172,13.700225375748,13.9147040226506,14.794921320315,14.3926873271239,14.6795925704879,14.8884682161041,15.0521745475997,14.9454281774897,15.113855384443,15.1690949183761,15.1057855003867,15.0681399062401,15.2135906925002,15.9535215200124,14.8445924152013
Low & middle income,LMY,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,General government final consumption expenditure (constant 2015 US$),NE.CON.GOVT.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21974640855.0196,18037862573.4269,17790067370.4757,17068572685.005,18607771341.3526,19912766492.7942,20693830420.7244,22701552029.8986,25548167069.4685,27701921333.3763,30074386712.9303,31708602077.0221,34071242799.7749,36337527446.0332,37803832565.006,41859231239.7628,43055915916.095,47448982858.7124,59373325261.6272,57050791457.8084,60618549943.8968,63624971523.3795,65421922725.1202,67986326809.8645,70887126439.0153,70729612595.1182,68605981910.0818,67927794570.1445,74338450607.9955
Low income,LIC,General government final consumption expenditure (constant LCU),NE.CON.GOVT.KN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10195763495.0912,11789738530.5706,12080117759.1281,11605823005.0306,13811058170.7003,15893457030.5126,11858782127.3519,10646600832.622,9293880022.06566,10279742594.5079,10888642683.721,11239926866.3521,12010295174.6503,12198350040.9047,13310033713.6169,13324275374.6141,14189563697.7127,15963781328.2976,18983617489.3958,20701891732.4172,22797946932.0068,28593401220.3423,31717582534.132,32309144663.1908,38652036250.4013,48166898404.0658,49617011884.6176,55558293408.3459,62455960009.0272,65421922725.1202,72180276839.0654,77332961446.3567,61223854873.5596,63307906371.5765,64400020062.3513,69618500966.3276
Low income,LIC,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low income,LIC,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.3969990595059,12.9698883572964,11.8718488278409,10.4957178649122,10.4956613948102,10.9946320771942,12.7945592834095,11.3085787444379,11.2498772948368,10.9568492250798,11.3306725480164,11.131046851088,12.1704534729999,12.450701514374,11.3324590637694,12.0430001739175,11.9011535782128,12.0550140200449,12.3063530809636,11.336577045984,10.6539946418321,10.8952201820113,10.2695876972646,10.105956665801,10.8222769262062,12.1187085991369,12.2422810796599,12.6455642263101,13.3150600977216,14.0072765873867,14.7312903943304,14.0792810050435,12.3465953796096,12.5578623660371,12.6587254127403,12.3661187180126
Low income,LIC,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-17.9150972594546,-1.37375036505854,-4.05560400894328,9.01773501951794,7.01317276261616,3.92242799719875,9.70202987245668,12.5392970305328,8.43017136239715,8.56426292964618,5.43391085474438,7.45110338517554,6.65160545970231,4.03523635764857,10.7274802568847,2.85883099352165,10.2031668567412,25.1308704307144,-3.91174621529899,6.25365292035778,4.95957356661481,2.82428606051374,3.91979320986799,4.26673974792506,-0.222203736855647,-3.00246333483094,-0.988525083463088,9.43745646155361
Lower middle income,LMC,General government final consumption expenditure (constant 2015 US$),NE.CON.GOVT.KD,48342607409.8079,47590798810.7489,47745476605.8827,54298307781.8816,59644054627.9197,62636007100.9133,67752970498.6112,70479249856.0526,76744319481.0159,83411955997.3896,91982913009.9835,104786497387.244,116815207641.197,124253469785.987,150832850983.76,178165644858.764,196977450834.254,199683859516.901,206717060770.681,211288694758.206,208530120719.446,214339192212.438,221249355875.046,225539231912.878,226557178268.064,239120777440.561,233101793288.978,236207598815.968,244734947329.778,252198889512.087,259786750175.209,269600957565.446,275822847550.361,291029428544.385,292523304922.539,298701662166.697,306784375323.658,316862338702.416,327253268910.719,334890446585.799,349034824442.114,359767621958.85,371881367542.521,387520353499.298,414960182470.934,438082650052.795,473109843517.907,508747520840.96,541583037242.488,584243487948.359,609214314783.067,639955472401.604,664762695674.17,678170835759.6,702534266842.195,740378082884.341,765799092282.818,806484439803.719,850605857205.616,873188516082.633,912976490317.469,926667424779.595
Lower middle income,LMC,General government final consumption expenditure (constant LCU),NE.CON.GOVT.KN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lower middle income,LMC,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,..,..,..,..,..,..,..,14249624590.0317,16023254642.0535,18068690295.4768,20251056474.4039,23726387394.4409,26507656535.4907,30861613084.4648,41847495925.1037,51837414343.6272,58917509718.1498,66914767482.931,77165231794.1937,84678378870.054,99212698871.6976,104514740503.054,112146584300.026,113369807726.672,113009015079.796,126510197009.281,140003017744.278,132342507005.737,134305559419.518,128919331802.734,131796229220.828,121013641519.561,128267250930.844,127965573652.951,130580610555.179,146006965294.23,157411379574.812,166050860207.219,158452946157.506,164939421820.637,166148272219.876,170667585146.16,178170957162.036,203142458302.759,232428458608.828,268046511494.931,316431500007.089,389936380002.62,455581133249.504,495004779278.023,587278672974.234,699087328596.8,735813317771.471,736726462169.776,752635866735.264,740378082884.341,767335536599.018,821433096181.629,828641510560.042,854405011328.825,890902511742.464,967324837029.223
Lower middle income,LMC,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lower middle income,LMC,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,..,..,..,..,..,..,..,11.007928292283,11.4902331879971,11.6669822141165,11.7997260839811,13.1034937765489,13.4486901621037,12.7218807613876,12.9340579423185,14.3899617376428,14.690837513184,14.4885982136965,15.1519233150043,14.463677420856,13.9557156091956,12.2161751064474,12.7302537683892,13.0107260118631,13.1286038302672,13.7924049989695,14.3446433931654,13.8530743367365,13.8084231016861,13.2617529871759,12.5775010231613,12.2327412481834,12.3448021686037,12.2238458520277,11.5760105733937,11.3997556468072,10.9896107818439,11.3313557828027,11.8369858450444,11.410504172906,10.9283151923197,10.9924283747804,10.7248872080103,10.6512122997855,10.5198456937676,10.4541144592068,10.4176167052603,10.4570638044004,10.7960419744781,11.5224696033036,11.1768604708418,11.5686207370964,11.6065493572805,11.4276315844435,11.195601738206,11.3103516102754,11.1220391143196,11.0821613696322,10.9035279895178,10.8035023338251,11.6958655157132,11.0645812563038
Lower middle income,LMC,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,..,-1.55516766542156,0.325016177494547,13.724506784359,9.84514447026996,5.01634654394056,8.16936397215406,4.02385214608015,8.88923993623531,8.68811732446606,10.2754538124751,13.9195247881216,11.4792559670165,6.36754605413783,21.3912587258551,18.1212472592903,10.5586046010178,1.37396878230682,3.52216812655554,2.21154169398562,-1.30559471812583,2.78572297994657,3.22393846467371,1.93893266756203,0.451338929618856,5.54544299524791,-2.51713139109347,1.33238165316865,3.61010761573914,3.04980643906656,3.008681234799,3.77779366484954,2.30781449780413,5.51316945970095,0.513307669821089,2.11209060618039,2.70594850337682,3.2850315040086,3.27932005136829,2.33372082133845,4.22358356307751,3.074993314461,3.36710277531785,4.20536959410553,7.08087426217875,5.57221356617279,7.99556738001182,7.53264338320699,6.45418700955061,7.87699166559577,4.27404452934445,5.04603336996163,3.87639833432007,2.01698142399999,3.59252120526629,5.38675731964634,3.43351727801596,5.31279651946561,5.47083306562435,2.65489106214305,4.55663049868495,1.49959332001697
Middle East & North Africa,MEA,General government final consumption expenditure (constant 2015 US$),NE.CON.GOVT.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,353241199786.998,362001935483.59,371256947617.771,381477934436.581,399613081802.991,416081926136.633,436847115698.147,440033460697.652,460071018710.371,481006302821.213,491560331609.793,540354644165.988,565769660238.535,610472652992.448,647819600162.12,642612062564.754,613309588684.984,631426798835.832,656664331388.65,670864422322.432,671233835076.743,681865389890.873
Middle East & North Africa,MEA,General government final consumption expenditure (constant LCU),NE.CON.GOVT.KN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa,MEA,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,..,..,..,..,..,..,..,..,..,..,11822045901.3139,13364432195.9961,16231894736.388,22449196410.3996,34956003479.7692,45088325168.0038,54372091331.2599,61422793629.8956,73858835631.7809,85235175424.1544,99466358006.0535,119102760203.792,132109250845.382,137507101869.79,133999004918.788,135889396684.296,144207954852.087,136891958258.199,131960795486.186,130221501465.727,137432600339.695,129920075282.221,134440928513.418,123865814226.386,126718723702.763,139838445750.414,152907796592.333,163025021202.155,166029249532.085,165962795262.298,182473408750.954,188939631813.905,187314602313.907,198821045371.798,229329125448.958,258179273638.335,289674369017.737,325309578586.961,383295379384.176,409301703819.318,459823315858.254,546447884223.175,585106920386.361,615056185352.716,660057709335.878,642612062564.754,619650807503.178,631745987942.941,647276862544.907,659930205396.107,663405519169.909,680342530792.555
Middle East & North Africa,MEA,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa,MEA,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,..,..,..,..,..,..,..,..,..,..,21.1454512317067,20.1980015006093,20.2509869426494,20.6829907130157,17.2449307565176,20.1167989042075,19.1897823360619,18.6451493497055,21.0014394472131,18.4626821593036,16.6360308252007,19.2390905213908,21.3715627889269,21.976085849913,21.0008843851758,20.7559899376257,21.4447924547296,22.1081327774941,22.483814674926,21.3660655433214,17.0596543316421,23.0414069321872,21.8207488340089,19.803272048024,19.2055897739385,18.8051831185995,18.1999909540595,18.4493815271288,19.2142137400888,17.701460543982,17.373976231797,18.0760439034772,18.0132494705465,17.246737807259,16.84957534193,15.7717275494826,15.1054641480345,14.3660576930832,13.5867012306521,16.0589881670812,15.4470329652921,16.2917354726661,16.1296418967902,17.2494998710402,18.3746894109464,20.3088909402828,19.4106621955261,19.0672320283429,18.6146268419531,19.006946420639,21.2923215543536,18.4883512514212
Middle East & North Africa,MEA,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.48010019835606,2.55661951691425,2.75307624123778,4.75391778378868,4.12119749917532,4.99064925850557,0.729395911064557,4.55364416627555,4.55044618318389,2.19415602803498,9.92641379266715,4.70339551014204,7.90127076362958,6.1177101032458,-0.803856134649621,-4.55990100198555,2.95400732111388,3.99690551610239,2.16245808627261,0.0550651878411088,1.58388243538334
Middle East & North Africa (excluding high income),MNA,General government final consumption expenditure (constant 2015 US$),NE.CON.GOVT.KD,..,..,..,..,..,26732406706.4942,29183053390.8926,31740738744.2145,35982451708.5991,40162729224.5971,44494702796.0696,53905173722.8546,64205625082.2778,67752970985.0595,97022107028.512,119182730252.401,132739926105.51,131155731184.544,133418928530.776,132664230204.62,124161480801.734,126284885048.301,125870343467.517,126685022153.096,124024888793.621,128960383040.042,114529821430.806,110246106669.133,112699947208.894,109352242153.331,112166156298.057,119886692636.842,122675417003.831,133183053022.848,136400248846.801,136783134796.588,139161010198.848,140661763010.312,145503946141.418,144708424990.712,154960167377.156,159497022925.394,165407138684.092,171145861219.971,180385159175.126,184970384139.218,194157067899.941,191095453300.83,200733849492.651,207648793759.18,213481260588.789,228586427827.522,232124339458.042,238562538482.992,248349825256.492,247477264980.772,255896924646.633,258288055561.256,266605605338.177,276541610353.237,268640636950.141,274199069980.126
